"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","So ben che lei non sa quanto chi l'amo",0,Voice,Michele,Pesenti,1,,,,Renaissance,Villotta,31.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Quando lo pomo vien da lo pomaro",0,Voice,Bartolomeo,Tromboncino,0,,,,Renaissance,Villotta,32.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Ο Dio che la brunetta mia",0,Voice,Michele,Pesenti,1,,,,Renaissance,Villotta,33.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Hora è di maggio",0,Voice,Heinrich,Isaac,0,,,,Renaissance,Northern Proto-Villotta,34.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Che fa la ramanzina",0,Voice,Loyset,Compère,1,,,,Renaissance,Northern Proto-Villotta,35.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Che debbio far che mi consigli Amore? [3, Tromboncino, F&H]",0,Voice,Bartolomeo,Tromboncino,1,Francesco,Petrarca,1,Renaissance,Frottola,36.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","La tortorella el semplice uccelletto",0,Voice,Jacob,Obrecht,1,,,,Renaissance,Northern Proto-Villotta,37.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Scaramella fa la guerra",0,Voice,Josquin Des Prez,,1,,,,Renaissance,Northern Proto-Villotta,38.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","[Zibaldone] C.: Fortuna disperata; Α.: Vidi la forosetta in un boschetto; T.: Voi m'havete svergognié; B.: Fortuna - mangio biscotti",0,Voice,Anonymous,,1,,,,Renaissance,Zibaldone,39.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","J'am pris amours; [Zibaldone] C., Α., T. Musicola B.: Ma buce rit",0,Voice,Anonymous,,1,,,,Renaissance,Zibaldone,40.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","[Zibaldone] C. : Donna tu pure invecchi Α.: Diventerò zenzaro T.: Ogniun fughi et pigli scampo; B: Dall'armata delle dee",0,Voice,Anonymous,,1,,,,Renaissance,Zibaldone,41.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Donne venite al ballo [T]",0,Voice,Francesco,Patavino,0,,,,Renaissance,Villotta,42.0,,,,,,,,,,,
"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167","Un cavalier di Spagnia [T]; Cavalcha per la via",0,Voice,Francesco,Patavino,0,,,,Renaissance,Villotta,43.0,,,,,,,,,,,
