RenComp7_metadata,,,,,,,
File Name,Composer Given Name,Composer Surname,Musical Work Name,Section Name,Genre,Sacred/Secular,Collection Name
Giovanni_Pierluigi_da_Palestrina/Veni_creator_Spiritus_Credo_6.mid,Giovanni Pierluigi da,Palestrina,Missa Veni creator Spiritus,Credo ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_creator_Spiritus_Gloria_6.mid,Giovanni Pierluigi da,Palestrina,Missa Veni creator Spiritus,Gloria ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_creator_Spiritus_Kyrie_6.mid,Giovanni Pierluigi da,Palestrina,Missa Veni creator Spiritus,Kyrie ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_creator_Spiritus_Kyrie_II_6.mid,Giovanni Pierluigi da,Palestrina,Missa Veni creator Spiritus,Kyrie II ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_creator_Spiritus_Sanctus_6.mid,Giovanni Pierluigi da,Palestrina,Missa Veni creator Spiritus,Sanctus ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_Sancte_Spiritus_Agnus_I_5.mid,Giovanni Pierluigi da,Palestrina,Missa Veni Sancte Spiritus,Agnus I ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_Sancte_Spiritus_Agnus_II_6.mid,Giovanni Pierluigi da,Palestrina,Missa Veni Sancte Spiritus,Agnus II ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_Sancte_Spiritus_Benedictus_4.mid,Giovanni Pierluigi da,Palestrina,Missa Veni Sancte Spiritus,Benedictus ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_Sancte_Spiritus_Credo_5.mid,Giovanni Pierluigi da,Palestrina,Missa Veni Sancte Spiritus,Credo ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_Sancte_Spiritus_Gloria_5.mid,Giovanni Pierluigi da,Palestrina,Missa Veni Sancte Spiritus,Gloria ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_Sancte_Spiritus_Kyrie_5.mid,Giovanni Pierluigi da,Palestrina,Missa Veni Sancte Spiritus,Kyrie ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Veni_Sancte_Spiritus_Sanctus_5.mid,Giovanni Pierluigi da,Palestrina,Missa Veni Sancte Spiritus,Sanctus ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Vestiva_i_colli_Agnus_I_5.mid,Giovanni Pierluigi da,Palestrina,Missa Vestiva i colli,Agnus I ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Vestiva_i_colli_Agnus_II_6.mid,Giovanni Pierluigi da,Palestrina,Missa Vestiva i colli,Agnus II ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Vestiva_i_colli_Benedictus_5.mid,Giovanni Pierluigi da,Palestrina,Missa Vestiva i colli,Benedictus ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Vestiva_i_colli_Credo_5.mid,Giovanni Pierluigi da,Palestrina,Missa Vestiva i colli,Credo ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Vestiva_i_colli_Gloria_5.mid,Giovanni Pierluigi da,Palestrina,Missa Vestiva i colli,Gloria ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Vestiva_i_colli_Kyrie_5.mid,Giovanni Pierluigi da,Palestrina,Missa Vestiva i colli,Kyrie ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Vestiva_i_colli_Kyrie_II_5.mid,Giovanni Pierluigi da,Palestrina,Missa Vestiva i colli,Kyrie II ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Vestiva_i_colli_Sanctus_5.mid,Giovanni Pierluigi da,Palestrina,Missa Vestiva i colli,Sanctus ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Viri_Galilaei_Agnus_I_6.mid,Giovanni Pierluigi da,Palestrina,Missa Viri Galilaei,Agnus I ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Viri_Galilaei_Agnus_II_6.mid,Giovanni Pierluigi da,Palestrina,Missa Viri Galilaei,Agnus II ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Viri_Galilaei_Benedictus_4.mid,Giovanni Pierluigi da,Palestrina,Missa Viri Galilaei,Benedictus ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Viri_Galilaei_Gloria_6.mid,Giovanni Pierluigi da,Palestrina,Missa Viri Galilaei,Gloria ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Viri_Galilaei_Kyrie_6.mid,Giovanni Pierluigi da,Palestrina,Missa Viri Galilaei,Kyrie ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Viri_Galilaei_Sanctus_6.mid,Giovanni Pierluigi da,Palestrina,Missa Viri Galilaei,Sanctus ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Virtute_magna_Agnus_I_4.mid,Giovanni Pierluigi da,Palestrina,Missa Virtute magna,Agnus I ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Virtute_magna_Agnus_II_5.mid,Giovanni Pierluigi da,Palestrina,Missa Virtute magna,Agnus II ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Virtute_magna_Credo_4.mid,Giovanni Pierluigi da,Palestrina,Missa Virtute magna,Credo ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Virtute_magna_Gloria_4.mid,Giovanni Pierluigi da,Palestrina,Missa Virtute magna,Gloria ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Virtute_magna_Kyrie_4.mid,Giovanni Pierluigi da,Palestrina,Missa Virtute magna,Kyrie ,Mass,Sacred,RenComp7
Giovanni_Pierluigi_da_Palestrina/Virtute_magna_Sanctus_4.mid,Giovanni Pierluigi da,Palestrina,Missa Virtute magna,Sanctus ,Mass,Sacred,RenComp7
Johannes_Martini/Mar1001a-Missa_Cela_sans_plus-Kyrie.mid,Johannes,Martini,Missa Cela sans plus,Kyrie,Mass,Sacred,RenComp7
Johannes_Martini/Mar1001b-Missa_Cela_sans_plus-Gloria.mid,Johannes,Martini,Missa Cela sans plus,Gloria,Mass,Sacred,RenComp7
Johannes_Martini/Mar1001c-Missa_Cela_sans_plus-Credo.mid,Johannes,Martini,Missa Cela sans plus,Credo,Mass,Sacred,RenComp7
Johannes_Martini/Mar1001d-Missa_Cela_sans_plus-Sanctus.mid,Johannes,Martini,Missa Cela sans plus,Sanctus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1001e-Missa_Cela_sans_plus-Agnus.mid,Johannes,Martini,Missa Cela sans plus,Agnus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1002a-Missa_Coda_di_pavon-Kyrie.mid,Johannes,Martini,Missa Coda di pavon,Kyrie,Mass,Sacred,RenComp7
Johannes_Martini/Mar1002b-Missa_Coda_di_pavon-Gloria.mid,Johannes,Martini,Missa Coda di pavon,Gloria,Mass,Sacred,RenComp7
Johannes_Martini/Mar1002c-Missa_Coda_di_pavon-Credo.mid,Johannes,Martini,Missa Coda di pavon,Credo,Mass,Sacred,RenComp7
Johannes_Martini/Mar1002d-Missa_Coda_di_pavon-Sanctus.mid,Johannes,Martini,Missa Coda di pavon,Sanctus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1002e-Missa_Coda_di_pavon-Agnus.mid,Johannes,Martini,Missa Coda di pavon,Agnus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1003a-Missa_Cucu-Kyrie.mid,Johannes,Martini,Missa Cucu,Kyrie,Mass,Sacred,RenComp7
Johannes_Martini/Mar1003b-Missa_Cucu-Gloria.mid,Johannes,Martini,Missa Cucu,Gloria,Mass,Sacred,RenComp7
Johannes_Martini/Mar1003c-Missa_Cucu-Credo.mid,Johannes,Martini,Missa Cucu,Credo,Mass,Sacred,RenComp7
Johannes_Martini/Mar1003d-Missa_Cucu-Sanctus.mid,Johannes,Martini,Missa Cucu,Sanctus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1003e-Missa_Cucu-Agnus.mid,Johannes,Martini,Missa Cucu,Agnus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1004a-Missa_Dio_te_salvi_Gotterello-Kyrie.mid,Johannes,Martini,Missa Dio te salvi Gotterello,Kyrie,Mass,Sacred,RenComp7
Johannes_Martini/Mar1004b-Missa_Dio_te_salvi_Gotterello-Gloria.mid,Johannes,Martini,Missa Dio te salvi Gotterello,Gloria,Mass,Sacred,RenComp7
Johannes_Martini/Mar1004c-Missa_Dio_te_salvi_Gotterello-Credo.mid,Johannes,Martini,Missa Dio te salvi Gotterello,Credo,Mass,Sacred,RenComp7
Johannes_Martini/Mar1004d-Missa_Dio_te_salvi_Gotterello-Sanctus.mid,Johannes,Martini,Missa Dio te salvi Gotterello,Sanctus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1004e-Missa_Dio_te_salvi_Gotterello-Agnus.mid,Johannes,Martini,Missa Dio te salvi Gotterello,Agnus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1006a-Missa_Ferialis-Kyrie.mid,Johannes,Martini,Missa Ferialis,Kyrie,Mass,Sacred,RenComp7
Johannes_Martini/Mar1006b-Missa_Ferialis-Sanctus.mid,Johannes,Martini,Missa Ferialis,Sanctus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1006c-Missa_Ferialis-Agnus.mid,Johannes,Martini,Missa Ferialis,Agnus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1007a-Missa_In_feuers_hitz-Kyrie.mid,Johannes,Martini,Missa In feuers hitz,Kyrie,Mass,Sacred,RenComp7
Johannes_Martini/Mar1007b-Missa_In_feuers_hitz-Gloria.mid,Johannes,Martini,Missa In feuers hitz,Gloria,Mass,Sacred,RenComp7
Johannes_Martini/Mar1007c-Missa_In_feuers_hitz-Credo.mid,Johannes,Martini,Missa In feuers hitz,Credo,Mass,Sacred,RenComp7
Johannes_Martini/Mar1007d-Missa_In_feuers_hitz-Sanctus.mid,Johannes,Martini,Missa In feuers hitz,Sanctus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1007e-Missa_In_feuers_hitz-Agnus.mid,Johannes,Martini,Missa In feuers hitz,Agnus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1009a-Missa_La_Martinella-Kyrie.mid,Johannes,Martini,Missa La Martinella,Kyrie,Mass,Sacred,RenComp7
Johannes_Martini/Mar1009b-Missa_La_Martinella-Gloria.mid,Johannes,Martini,Missa La Martinella,Gloria,Mass,Sacred,RenComp7
Johannes_Martini/Mar1009c-Missa_La_Martinella-Credo.mid,Johannes,Martini,Missa La Martinella,Credo,Mass,Sacred,RenComp7
Johannes_Martini/Mar1009d-Missa_La_Martinella-Sanctus.mid,Johannes,Martini,Missa La Martinella,Sanctus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1009e-Missa_La_Martinella-Agnus.mid,Johannes,Martini,Missa La Martinella,Agnus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1010a-Missa_Ma_bouche_rit-Kyrie.mid,Johannes,Martini,Missa Ma bouche rit,Kyrie,Mass,Sacred,RenComp7
Johannes_Martini/Mar1010b-Missa_Ma_bouche_rit-Gloria.mid,Johannes,Martini,Missa Ma bouche rit,Gloria,Mass,Sacred,RenComp7
Johannes_Martini/Mar1010c-Missa_Ma_bouche_rit-Credo.mid,Johannes,Martini,Missa Ma bouche rit,Credo,Mass,Sacred,RenComp7
Johannes_Martini/Mar1010d-Missa_Ma_bouche_rit-Sanctus.mid,Johannes,Martini,Missa Ma bouche rit,Sanctus,Mass,Sacred,RenComp7
Johannes_Martini/Mar1010e-Missa_Ma_bouche_rit-Agnus.mid,Johannes,Martini,Missa Ma bouche rit,Agnus,Mass,Sacred,RenComp7
Johannes_Martini/Mar2001-Ad_Dominum_cum_tribularer.mid,Johannes,Martini,Ad Dominum cum tribularer,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2002-Ad_te_levavi.mid,Johannes,Martini,Ad te levavi,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2003-Audi_benigne_conditor.mid,Johannes,Martini,Audi benigne conditor,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2004-Aures_ad_nostras.mid,Johannes,Martini,Aures ad nostras,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2005-Ave_decus_virginale.mid,Johannes,Martini,Ave decus virginale,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2006-Ave_maris_stella.mid,Johannes,Martini,Ave maris stella,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2007-Beati_omnes.mid,Johannes,Martini,Beati omnes,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2008-Beatus_vir.mid,Johannes,Martini,Beatus vir,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2009-Benedictus_dominus_deus_Israel.mid,Johannes,Martini,Benedictus dominus deus Israel,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2010-Benedictus_dominus_deus_meus.mid,Johannes,Martini,Benedictus dominus deus meus,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2012-Confitebimur_tibi_deus.mid,Johannes,Martini,Confitebimur tibi deus,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2013-Confitebor_tibi.mid,Johannes,Martini,Confitebor tibi I,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2014-Confitebor_tibi.mid,Johannes,Martini,Confitebor tibi II,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2015-Confitemini_domino.mid,Johannes,Martini,Confitemini domino,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2016-Conserva_me_domine.mid,Johannes,Martini,Conserva me domine,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2017-Credidi_propter_quod_locutus.mid,Johannes,Martini,Credidi propter quod locutus,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2018-Cum_invocarem.mid,Johannes,Martini,Cum invocarem,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2019-Da_pacem_domine.mid,Johannes,Martini,Da pacem domine,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2020-De_profundis_clamavi.mid,Johannes,Martini,De profundis clamavi,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2021-Deus_in_adjutorium.mid,Johannes,Martini,Deus in adjutorium,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2022-Deus_in_nomine_tuo.mid,Johannes,Martini,Deus in nomine tuo,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2023-Deus_tuorum_militum_I.mid,Johannes,Martini,Deus tuorum militum I,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2028-Dilexi_quoniam.mid,Johannes,Martini,Dilexi quoniam,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2029-Dixit_dominus.mid,Johannes,Martini,Dixit dominus,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2031-Domine_non_est_exaltatum.mid,Johannes,Martini,Domine non est exaltatum,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2033-Domine_clamavi_ad_te.mid,Johannes,Martini,Domine clamavi ad te,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2034-Domine_exaudi_orationem_meam.mid,Johannes,Martini,Domine exaudi orationem meam,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2036-Domine_non_secundum.mid,Johannes,Martini,Domine non secundum,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2038-Domine_quis_habitabit.mid,Johannes,Martini,Domine quis habitabit,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2040-Domini_est_terra.mid,Johannes,Martini,Domini est terra,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2042-Ecce_quam_bonum.mid,Johannes,Martini,Ecce quam bonum,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2045-Eripe_me_domine.mid,Johannes,Martini,Eripe me domine,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2046-Exaltabo_te.mid,Johannes,Martini,Exaltabo te (a 2),,Motet,Sacred,RenComp7
Johannes_Martini/Mar2047-Exaltabo_te_domine.mid,Johannes,Martini,Exaltabo te domine (a 3),,Motet,Sacred,RenComp7
Johannes_Martini/Mar2049-Exultet_celum_laudibus.mid,Johannes,Martini,Exultet celum laudibus,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2050-Festum_nunc_celebre.mid,Johannes,Martini,Festum nunc celebre,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2051-In_convertendo.mid,Johannes,Martini,In convertendo,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2054-Iste_confessor.mid,Johannes,Martini,Iste confessor,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2055-Jesu_corona_virginum.mid,Johannes,Martini,Jesu corona virginum,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2057-Judica_me_deus.mid,Johannes,Martini,Judica me deus,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2058-Letatus_sum.mid,Johannes,Martini,Letatus sum,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2060-Lauda_Jerusalem.mid,Johannes,Martini,Lauda Jerusalem,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2063-Laudate_dominum_quoniam_bonus_est.mid,Johannes,Martini,Laudate dominum quoniam bonus est,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2064-Laudate_nomen_domini.mid,Johannes,Martini,Laudate nomen domini,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2065-Laudate-pueri.mid,Johannes,Martini,Laudate pueri,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2067-Levavi_oculos_meos.mid,Johannes,Martini,Levavi oculos meos,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2074-Memento_domine_David.mid,Johannes,Martini,Memento domine David,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2075-Miserere_mei_deus.mid,Johannes,Martini,Miserere mei deus,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2076-Nisi_dominus.mid,Johannes,Martini,Nisi dominus,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2077-Nisi_quia_dominus.mid,Johannes,Martini,Nisi quia dominus,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2078-Notus_in_Judea_deus.mid,Johannes,Martini,Notus in Judea deus,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2079-O_beate_Sebastiane.mid,Johannes,Martini,O beate Sebastiane,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2080-O_intemerata.mid,Johannes,Martini,O intemerata,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2082-Quare_fremuerunt_gentes.mid,Johannes,Martini,Quare fremuerunt gentes,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2083-Qui_confidunt.mid,Johannes,Martini,Qui confidunt,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2084-Sepe_expugnaverunt_me.mid,Johannes,Martini,Sepe expugnaverunt me,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2085-Salve_regina.mid,Johannes,Martini,Salve regina,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2087-Sanctorum_meritis.mid,Johannes,Martini,Sanctorum meritis,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2088-Super_flumina_Babilonis.mid,Johannes,Martini,Super flumina Babilonis,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2091-Vexilla_regis.mid,Johannes,Martini,Vexilla regis,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2095-Perfunde_celi_rore.mid,Johannes,Martini,Perfunde celi rore,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2096-Tibi_Christe.mid,Johannes,Martini,Tibi Christe,,Motet,Sacred,RenComp7
Johannes_Martini/Mar2097-Deus_tuorum_militum_II.mid,Johannes,Martini,Deus tuorum militum II,,Motet,Sacred,RenComp7
Johannes_Martini/Mar3001-Biaulx_parle_tousjours.mid,Johannes,Martini,Biaulx parle tousjours,,Song,Secular,RenComp7
Johannes_Martini/Mar3002-Cela_sans_plus.mid,Johannes,Martini,Cela sans plus,,Song,Secular,RenComp7
Johannes_Martini/Mar3003-De_la_bonne_chiere.mid,Johannes,Martini,De la bonne chiere,,Song,Secular,RenComp7
Johannes_Martini/Mar3004.a-Des_biens_damours.mid,Johannes,Martini,Des biens damours,,Song,Secular,RenComp7
Johannes_Martini/Mar3005-Fault_il_que_heur_soye.mid,Johannes,Martini,Fault il que heur soye,,Song,Secular,RenComp7
Johannes_Martini/Mar3006-Fortuna_desperata.mid,Johannes,Martini,Fortuna desperata,,Song,Secular,RenComp7
Johannes_Martini/Mar3007-Fortuna_dun_gran_tempo.mid,Johannes,Martini,Fortuna dun gran tempo,,Song,Secular,RenComp7
Johannes_Martini/Mar3008-Fuga_ad_quatuor.mid,Johannes,Martini,Fuga ad quatuor,,Song,Secular,RenComp7
Johannes_Martini/Mar3009-Fuge_la_morie.mid,Johannes,Martini,Fuge la morie,,Song,Secular,RenComp7
Johannes_Martini/Mar3011-Il_est_tel.mid,Johannes,Martini,Il est tel,,Song,Secular,RenComp7
Johannes_Martini/Mar3012-Il_est_tousjours.mid,Johannes,Martini,Il est tousjours,,Song,Secular,RenComp7
Johannes_Martini/Mar3013-Jay_pris_amours_I.mid,Johannes,Martini,Jay pris amours I,,Song,Secular,RenComp7
Johannes_Martini/Mar3014-Je_remerchi_dieu.mid,Johannes,Martini,Je remerchi dieu,,Song,Secular,RenComp7
Johannes_Martini/Mar3015-Jespoir_mieulx.mid,Johannes,Martini,Jespoir mieulx,,Song,Secular,RenComp7
Johannes_Martini/Mar3016-La_fleur_de_biaulte.mid,Johannes,Martini,La fleur de biaulte,,Song,Secular,RenComp7
Johannes_Martini/Mar3017-La_Martinella.mid,Johannes,Martini,La Martinella,,Song,Secular,RenComp7
Johannes_Martini/Mar3019-Le_pouverte.mid,Johannes,Martini,Le pouverte,,Song,Secular,RenComp7
Johannes_Martini/Mar3020-Nenciozza_mia.mid,Johannes,Martini,Nenciozza mia,,Song,Secular,RenComp7
Johannes_Martini/Mar3021-Non_per_la.mid,Johannes,Martini,Non per la,,Song,Secular,RenComp7
Johannes_Martini/Mar3032-Textless_I_Fa_mi_re_ut_re.mid,Johannes,Martini,Textless I Fa mi re ut re,,Song,Secular,RenComp7
Johannes_Martini/Mar3040-Malheur_me_bat.mid,Johannes,Martini,Malheur me bat,,Song,Secular,RenComp7
Johannes_Martini/Mar3042-Jay_pris_amours_II.mid,Johannes,Martini,Jay pris amours II,,Song,Secular,RenComp7
Johannes_Ockeghem/Ock1001a-Kyrie_Gloria_Credo_Sine_nomine-Kyrie.mid,Johannes,Ockeghem,Missa Sine nomine,Kyrie,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1001b-Kyrie_Gloria_Credo_Sine_nomine-Gloria.mid,Johannes,Ockeghem,Missa Sine nomine,Gloria,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1001c-Kyrie_Gloria_Credo_Sine_nomine-Credo.mid,Johannes,Ockeghem,Missa Sine nomine,Credo,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1002a-Missa_Au_travail_suis-Kyrie.mid,Johannes,Ockeghem,Missa Au travail suis,Kyrie,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1002b-Missa_Au_travail_suis-Gloria.mid,Johannes,Ockeghem,Missa Au travail suis,Gloria,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1002c-Missa_Au_travail_suis-Credo.mid,Johannes,Ockeghem,Missa Au travail suis,Credo,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1002d-Missa_Au_travail_suis-Sanctus.mid,Johannes,Ockeghem,Missa Au travail suis,Sanctus,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1003a-Missa_Caput-Kyrie.mid,Johannes,Ockeghem,Missa Caput,Kyrie,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1003b-Missa_Caput-Gloria.mid,Johannes,Ockeghem,Missa Caput,Gloria,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1003c-Missa_Caput-Credo.mid,Johannes,Ockeghem,Missa Caput,Credo,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1003d-Missa_Caput-Sanctus.mid,Johannes,Ockeghem,Missa Caput,Sanctus,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1003e-Missa_Caput-Agnus.mid,Johannes,Ockeghem,Missa Caput,Agnus,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.1a-Missa_Cuiusvis_toni-Kyrie-on_D.mid,Johannes,Ockeghem,Missa Cuiusvis toni (D),Kyrie,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.1b-Missa_Cuiusvis_toni-Gloria-on_D.mid,Johannes,Ockeghem,Missa Cuiusvis toni (D),Gloria,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.1c-Missa_Cuiusvis_toni-Credo-on_D.mid,Johannes,Ockeghem,Missa Cuiusvis toni (D),Credo,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.1d-Missa_Cuiusvis_toni-Sanctus-on_D.mid,Johannes,Ockeghem,Missa Cuiusvis toni (D),Sanctus,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.1e-Missa_Cuiusvis_toni-Agnus-on_D.mid,Johannes,Ockeghem,Missa Cuiusvis toni (D),Agnus,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.2a-Missa_Cuiusvis_toni-Kyrie-on_E.mid,Johannes,Ockeghem,Missa Cuiusvis toni (E),Kyrie,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.2b-Missa_Cuiusvis_toni-Gloria-on_E.mid,Johannes,Ockeghem,Missa Cuiusvis toni (E),Gloria,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.2c-Missa_Cuiusvis_toni-Credo-on_E.mid,Johannes,Ockeghem,Missa Cuiusvis toni (E),Credo,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.2d-Missa_Cuiusvis_toni-Sanctus-on_E.mid,Johannes,Ockeghem,Missa Cuiusvis toni (E),Sanctus,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.2e-Missa_Cuiusvis_toni-Agnus-on_E.mid,Johannes,Ockeghem,Missa Cuiusvis toni (E),Agnus ,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.3a-Missa_Cuiusvis_toni-Kyrie-on_F.mid,Johannes,Ockeghem,Missa Cuiusvis toni (F),Kyrie ,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.3b-Missa_Cuiusvis_toni-Gloria-on_F.mid,Johannes,Ockeghem,Missa Cuiusvis toni (F),Gloria ,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.3c-Missa_Cuiusvis_toni-Credo-on_F.mid,Johannes,Ockeghem,Missa Cuiusvis toni (F),Credo ,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.3d-Missa_Cuiusvis_toni-Sanctus-on_F.mid,Johannes,Ockeghem,Missa Cuiusvis toni (F),Sanctus ,Mass,Sacred,RenComp7
Johannes_Ockeghem/Ock1004.3e-Missa_Cuiusvis_toni-Agnus-on_F.mid,Johannes,Ockeghem,Missa Cuiusvis toni (F),Agnus ,Mass,Sacred,RenComp7
